Season,Daynum,t1ID,t1Score,t2ID,t2Score,t1loc,Numot,Team,Opponent,Year,Offense,OffErr,Defense,DefErr,Margin,OffOR,DefOR,OffDR,DefDR,OffTO,DefTO,OffFGPCT,DefFGPCT,OffSTL,DefSTL,Elo,Rank,OppOffense,OppOffErr,OppDefense,OppDefErr,OppMargin,OppOffOR,OppDefOR,OppOffDR,OppDefDR,OppOffTO,OppDefTO,OppOffFGPCT,OppDefFGPCT,OppOffSTL,OppDefSTL,OppElo,OppRank,Win,Id
2003,136,1166,73,1141,79,N,0,Creighton,C Michigan,2003,10.118626917410733,1.751269934989039,-4.54690253304049,1.7377787933273838,14.665529450451224,-0.0042134075857202065,-0.023848146213324865,0.448706043872393,2.1450694942365325,-0.2828959288569251,0.10434639314125008,1.6165477631393128,1.0934557291695066,0.13877527709061108,-0.0026804999732269546,2343.7651645144697,18,8.823946069875173,1.8511976108112107,2.483929247976422,1.8349905878931845,6.340016821898752,-0.048496774690482004,0.06068073595045078,0.460938247908632,-0.5485039410583981,0.009274601158285383,0.07776066090642712,2.5820052187081615,1.6400661511933126,0.017419677898348647,0.15689734768423783,2403.5559214725195,72,0,2003_1166_1141
2003,136,1173,71,1409,84,N,0,Dayton,Tulsa,2003,5.891921703582106,1.8380335108322332,-3.998375799403942,1.8219237559773485,9.890297502986048,0.0792840491663066,0.050201463610441754,0.3497427090154001,0.6527299360243799,-0.2747766910176536,-0.17455133015359325,-0.5042408610686272,0.831030137829753,-0.20937488850026226,-0.05849702926664231,2330.5993232725205,42,3.8204532524478902,1.8078584312798942,-4.8527208124587595,1.7930753162176627,8.67317406490665,0.018812947456335476,0.01568585648562096,2.5817602247158704,1.4625392970920608,-0.19303154545475415,-0.006765780720008342,-0.8215352872070962,-0.28392594836121526,0.10075360750206329,-0.019621950421978323,2043.439504961645,50,0,2003_1173_1409
2003,136,1181,67,1161,57,N,0,Duke,Colorado St,2003,14.05992455567625,1.8236525115284847,-2.6283537626143407,1.8081910181071323,16.688278318290592,0.09846879828160764,0.04459589197369977,0.7624644517360818,2.42230309042351,-0.2419185881734017,0.10517255792699033,0.2001292583265367,1.1620147032799863,0.0732043710937229,0.00484201354988687,2316.2093784050085,9,5.811135585153443,1.8171822013513217,1.3704683551617192,1.8017671677522553,4.440667229991724,0.008905045347726135,0.009300908207117264,0.3722329966901589,-1.229621981778901,-0.17597120321266607,-0.011657629456069404,2.157003487432212,2.5868068570417178,0.02865327623570763,0.06933442806802427,2346.3784318304615,100,1,2003_1181_1161
2003,136,1211,74,1153,69,N,0,Gonzaga,Cincinnati,2003,7.9472683003134765,1.792318753562832,-2.371300730560534,1.7776394512712075,10.318569030874011,0.0427139853663257,-0.10617193992368303,2.1904296267422865,0.5630301399668203,-0.17494683181680065,-0.012957414356364265,0.27041500131167545,0.4513356366415756,0.03076616059463692,-0.007555777018918595,2282.244440465399,37,0.7019596475543988,1.8611264444906115,-10.341609144964346,1.844271740789037,11.043568792518744,0.03534917527797767,-0.07535798321158697,0.9190339519380077,1.4127934079743927,-0.23117501177128436,-0.09143438124259501,-2.4252773604346083,-1.4781108566496381,-0.24897814940651317,-0.27698188896927317,2378.447625504509,35,1,2003_1211_1153
2003,136,1221,68,1266,72,N,0,Holy Cross,Marquette,2003,-0.6245323837896161,1.8576795815744043,-7.0405845174792985,1.8414974295954074,6.416052133689682,0.049447468635484056,-0.157209858278465,0.8476439068125015,-0.044099418777058794,-0.1493406560084245,-0.008863824596920936,0.12885537315708412,-0.7793734297562026,0.037464495165178614,0.03186268975064468,2266.515820951027,71,10.032009746794014,1.8635006235397056,-4.247797636877206,1.8466352021820354,14.27980738367122,0.09024079920586726,0.05541358670107938,0.6783648760089674,-0.3448069736128558,-0.31116933032027305,-0.10752401239535982,1.0033131883702455,-0.043513398859206215,-0.047813280528552604,-0.07492300958842049,2217.0775150417508,20,0,2003_1221_1266
2003,136,1228,65,1443,60,N,0,Illinois,WKU,2003,9.011433518742647,1.812622991297019,-8.449465980254931,1.797236587973574,17.460899498997577,-0.09117372998213,-0.05468772760344987,2.2968184139362413,1.192616343485234,-0.26166869729682896,0.011424424440721155,0.6670983778183025,-1.1843860811309341,0.012637228289877305,-0.10120545078523042,2254.7510396306375,7,3.7581169493475697,1.783675758778579,-3.220712603827378,1.7690671230636241,6.978829553174948,0.02279816286742818,-0.00313949837651607,0.4240447352848658,0.7805005792872245,-0.10728347934506442,0.05257936617934957,0.6233530645253794,0.4955082885898273,0.0352690114918895,-0.13080728843149486,1961.8576174923091,67,1,2003_1228_1443
2003,136,1242,64,1429,61,N,0,Kansas,Utah St,2003,13.933092522055919,1.809147860799744,-7.042612829190861,1.7937836403293288,20.97570535124678,0.06487663296324593,0.06381573525678418,3.665271183092663,2.2885035280587194,-0.23747761295285164,0.12244123507659714,1.8117120817261605,-0.7955941201192169,0.28309926439628896,0.056356438653122926,2234.5682180872386,1,-2.9492578734547825,1.8397733058707797,-6.719371824990348,1.824254583648825,3.7701139515355653,0.03313435401548494,-0.08549481126150835,-0.39740482774866953,-0.58734653911582,-0.28816900093112957,-0.1192207715234684,-0.5250920331562343,1.1841184449111517,-0.25712801489891196,-0.1661950782901202,1989.057835631435,106,1,2003_1242_1429
2003,136,1266,72,1221,68,N,0,Marquette,Holy Cross,2003,10.032009746794014,1.8635006235397056,-4.247797636877206,1.8466352021820354,14.27980738367122,0.09024079920586726,0.05541358670107938,0.6783648760089674,-0.3448069736128558,-0.31116933032027305,-0.10752401239535982,1.0033131883702455,-0.043513398859206215,-0.047813280528552604,-0.07492300958842049,2217.0775150417508,20,-0.6245323837896161,1.8576795815744043,-7.0405845174792985,1.8414974295954074,6.416052133689682,0.049447468635484056,-0.157209858278465,0.8476439068125015,-0.044099418777058794,-0.1493406560084245,-0.008863824596920936,0.12885537315708412,-0.7793734297562026,0.037464495165178614,0.03186268975064468,2266.515820951027,71,1,2003_1266_1221
2003,136,1272,71,1113,84,N,0,Memphis,Arizona St,2003,6.7927759851456875,1.8383563746574867,-5.014107030169438,1.8222578052711635,11.806883015315126,0.12198045174996917,0.02822860193449225,2.358399602111943,2.6269093491189888,-0.2135359202716505,-0.038648080109006715,-1.042723751305636,-0.4771484859525361,-0.04469056347035713,0.1133290016171715,2206.128276042754,32,7.728752704204928,1.8529114065166843,-4.838333516971063,1.8366665837897531,12.567086221175991,0.06695972114755085,-0.006735600154007311,0.435841856488964,-0.2647726830741091,-0.19992178771783983,0.007220601056293028,2.2124716041093997,0.6452946435468647,-0.14610979024328685,-0.11360776950258236,2481.3531381916127,25,0,2003_1272_1113
2003,136,1281,72,1356,71,N,0,Missouri,S Illinois,2003,5.844933360437783,1.7867001268551006,-6.7743374438980855,1.7720246581726653,12.61927080433587,0.08939452292283288,0.08314483449027675,2.921341482202753,1.3577028138899168,-0.26222951008582424,-0.06089401129885037,-0.6143816402647456,-0.9196052041988478,-0.09176295450235061,-0.05221687900262557,2192.2095360711633,24,6.012095737601859,1.8333348406715386,-1.6284044048563953,1.817787718187315,7.640500142458254,-0.05322226846066684,0.04856574041792302,-0.017402292639970403,2.7128400503106085,-0.2660808325795776,0.02449310016921324,0.3705806981131957,1.537384716714527,0.0833360683982434,-0.17997064257749704,2128.653647094187,59,1,2003_1281_1356
2003,136,1301,74,1143,76,N,1,NC State,California,2003,4.660033960508547,1.8245750058008727,-5.157557949701277,1.80911981502597,9.817591910209824,-0.1440160393317489,-0.1288535089382597,-0.3872537515222312,0.14749853302421728,-0.17177697185019253,-0.009217537969012273,0.5402973185047188,0.825788581154057,0.054214821354205266,0.03292098516063795,2174.2103704264323,43,4.801917550002931,1.8572920420089423,-4.6361652650219485,1.8410309683004167,9.43808281502488,-0.05594501916950076,-0.06529929603501253,1.0878670052694241,1.8223423976920987,-0.18090361280831554,-0.03251029298285068,0.4141289597257429,0.8983833135299648,-0.050379407900043846,-0.07618811305664094,2399.2325713196933,46,0,2003_1301_1143
2003,136,1323,70,1454,69,N,0,Notre Dame,WI Milwaukee,2003,12.802394039381339,1.7753932387106586,-2.2794370017480854,1.7608029963726208,15.081831041129425,-0.035623283397029276,0.09582608765990533,3.739645549882235,2.882153227633405,-0.22258374659889246,-0.13918941774894789,0.15430719736999676,-0.9404199412287351,-0.046338789388623965,-0.00293399902023669,2155.1016350760356,16,7.542243188520868,1.8241598047972343,0.5088954402148332,1.8087123914824554,7.033347748306035,0.032686512544745694,-0.0713214182034485,0.05631219445962052,2.2064799523627014,-0.034585110916377504,0.11088302510048803,0.5206941861124217,0.9357088115597311,0.11489692264799174,0.23738022201835346,1920.7829836630847,66,1,2003_1323_1454
2003,136,1328,71,1354,54,N,0,Oklahoma,S Carolina St,2003,4.949945355868358,1.809906215676557,-11.907762650704164,1.7945510175475037,16.857708006572523,0.004083146661127322,-0.09717682270775634,2.1734700770435587,2.3213121520993654,-0.4029641809662932,-0.07060497216220554,-0.9315782519124663,-0.4108104579347098,-0.06574236743642264,-0.12500594544352853,2152.1657711103962,8,0.19091617496974794,1.8272665783686481,5.8460787491646125,1.8118101672993632,-5.655162574194865,0.05429973340868258,0.16533992905657297,0.5261360087539149,0.6369976634839625,0.1541228360325662,0.11390269810361786,0.2500508221040836,-0.49579886915449994,0.13703129175496634,0.21859816456669426,2129.177700949213,242,1,2003_1328_1354
2003,136,1354,54,1328,71,N,0,S Carolina St,Oklahoma,2003,0.19091617496974794,1.8272665783686481,5.8460787491646125,1.8118101672993632,-5.655162574194865,0.05429973340868258,0.16533992905657297,0.5261360087539149,0.6369976634839625,0.1541228360325662,0.11390269810361786,0.2500508221040836,-0.49579886915449994,0.13703129175496634,0.21859816456669426,2129.177700949213,242,4.949945355868358,1.809906215676557,-11.907762650704164,1.7945510175475037,16.857708006572523,0.004083146661127322,-0.09717682270775634,2.1734700770435587,2.3213121520993654,-0.4029641809662932,-0.07060497216220554,-0.9315782519124663,-0.4108104579347098,-0.06574236743642264,-0.12500594544352853,2152.1657711103962,8,0,2003_1354_1328
2003,136,1356,71,1281,72,N,0,S Illinois,Missouri,2003,6.012095737601859,1.8333348406715386,-1.6284044048563953,1.817787718187315,7.640500142458254,-0.05322226846066684,0.04856574041792302,-0.017402292639970403,2.7128400503106085,-0.2660808325795776,0.02449310016921324,0.3705806981131957,1.537384716714527,0.0833360683982434,-0.17997064257749704,2128.653647094187,59,5.844933360437783,1.7867001268551006,-6.7743374438980855,1.7720246581726653,12.61927080433587,0.08939452292283288,0.08314483449027675,2.921341482202753,1.3577028138899168,-0.26222951008582424,-0.06089401129885037,-0.6143816402647456,-0.9196052041988478,-0.09176295450235061,-0.05221687900262557,2192.2095360711633,24,0,2003_1356_1281
2003,136,1360,69,1390,77,N,0,San Diego,Stanford,2003,4.61443424367674,1.8854269439056734,-0.013138628751824664,1.8683597946805184,4.627572872428565,0.0169524990460836,-0.014416551625373296,3.07254317134803,0.6211965005936412,-0.0060766602252563355,0.0730137035663302,0.3769625584123881,0.7545866356530452,-0.08377447637976514,0.06830768790463027,2125.1128285849873,95,3.7216548521820974,1.7953469772604462,-7.252904218200539,1.7806218331115515,10.974559070382636,0.03902653159308371,0.05186514835609808,1.9210666511026366,0.972080215132048,-0.26612243526645385,-0.07405720740230144,-0.9434766867623078,-0.588165130439368,-0.10351978912338074,-0.06228673777796779,2087.104875741304,36,0,2003_1360_1390
2003,136,1390,77,1360,69,N,0,Stanford,San Diego,2003,3.7216548521820974,1.7953469772604462,-7.252904218200539,1.7806218331115515,10.974559070382636,0.03902653159308371,0.05186514835609808,1.9210666511026366,0.972080215132048,-0.26612243526645385,-0.07405720740230144,-0.9434766867623078,-0.588165130439368,-0.10351978912338074,-0.06228673777796779,2087.104875741304,36,4.61443424367674,1.8854269439056734,-0.013138628751824664,1.8683597946805184,4.627572872428565,0.0169524990460836,-0.014416551625373296,3.07254317134803,0.6211965005936412,-0.0060766602252563355,0.0730137035663302,0.3769625584123881,0.7545866356530452,-0.08377447637976514,0.06830768790463027,2125.1128285849873,95,1,2003_1390_1360
2003,136,1409,84,1173,71,N,0,Tulsa,Dayton,2003,3.8204532524478902,1.8078584312798942,-4.8527208124587595,1.7930753162176627,8.67317406490665,0.018812947456335476,0.01568585648562096,2.5817602247158704,1.4625392970920608,-0.19303154545475415,-0.006765780720008342,-0.8215352872070962,-0.28392594836121526,0.10075360750206329,-0.019621950421978323,2043.439504961645,50,5.891921703582106,1.8380335108322332,-3.998375799403942,1.8219237559773485,9.890297502986048,0.0792840491663066,0.050201463610441754,0.3497427090154001,0.6527299360243799,-0.2747766910176536,-0.17455133015359325,-0.5042408610686272,0.831030137829753,-0.20937488850026226,-0.05849702926664231,2330.5993232725205,42,1,2003_1409_1173
2003,136,1429,61,1242,64,N,0,Utah St,Kansas,2003,-2.9492578734547825,1.8397733058707797,-6.719371824990348,1.824254583648825,3.7701139515355653,0.03313435401548494,-0.08549481126150835,-0.39740482774866953,-0.58734653911582,-0.28816900093112957,-0.1192207715234684,-0.5250920331562343,1.1841184449111517,-0.25712801489891196,-0.1661950782901202,1989.057835631435,106,13.933092522055919,1.809147860799744,-7.042612829190861,1.7937836403293288,20.97570535124678,0.06487663296324593,0.06381573525678418,3.665271183092663,2.2885035280587194,-0.23747761295285164,0.12244123507659714,1.8117120817261605,-0.7955941201192169,0.28309926439628896,0.056356438653122926,2234.5682180872386,1,0,2003_1429_1242
2003,136,1436,51,1112,80,N,0,Vermont,Arizona,2003,-3.131203800195709,1.8586206678807036,-3.7381440003663244,1.8423778414364889,0.6069402001706155,0.058510259652071676,-0.10679279490234406,1.4648454538060511,-0.4669423260774408,-0.029930226878021556,-0.07238087873656786,-0.9373906237417534,-0.27361133287504835,0.017750081639556034,-0.01765681797915992,1978.9582877674054,157,15.799823619716214,1.881846207885454,-3.9823293684986028,1.8647880111838022,19.78215298821482,0.1845657680519267,0.09195322824397897,4.190329581410146,3.5921533193636974,-0.26003534789150573,0.05784278237698255,-0.5525765594394585,-0.1175938829938048,0.11944187956730605,-0.024310343036451222,2484.0770223336804,2,0,2003_1436_1112
2003,136,1443,60,1228,65,N,0,WKU,Illinois,2003,3.7581169493475697,1.783675758778579,-3.220712603827378,1.7690671230636241,6.978829553174948,0.02279816286742818,-0.00313949837651607,0.4240447352848658,0.7805005792872245,-0.10728347934506442,0.05257936617934957,0.6233530645253794,0.4955082885898273,0.0352690114918895,-0.13080728843149486,1961.8576174923091,67,9.011433518742647,1.812622991297019,-8.449465980254931,1.797236587973574,17.460899498997577,-0.09117372998213,-0.05468772760344987,2.2968184139362413,1.192616343485234,-0.26166869729682896,0.011424424440721155,0.6670983778183025,-1.1843860811309341,0.012637228289877305,-0.10120545078523042,2254.7510396306375,7,0,2003_1443_1228
2003,136,1451,74,1458,81,N,0,Weber St,Wisconsin,2003,3.9180377811822447,1.8487908328087956,-0.7760527757122369,1.8326546193328521,4.694090556894482,-0.07672494437920692,-0.07190959905923885,-0.5641175827491464,2.106601735467176,-0.31155298412257293,-0.004658593976795439,0.19094443325077612,2.550877228993459,-0.05078662369866426,-0.1379865316159909,1934.8067880533981,92,3.213726283110918,1.8343367187991317,-12.039828145019253,1.818248632791777,15.253554428130172,-0.10713269659763042,-0.22495050495452212,0.2725429260276821,1.0061836415029282,-0.3373354492355875,-0.10355210410948104,0.3272753172518887,0.8030557447380622,-0.07541489874602691,-0.18880001133981275,1890.489532906708,14,0,2003_1451_1458
2003,136,1454,69,1323,70,N,0,WI Milwaukee,Notre Dame,2003,7.542243188520868,1.8241598047972343,0.5088954402148332,1.8087123914824554,7.033347748306035,0.032686512544745694,-0.0713214182034485,0.05631219445962052,2.2064799523627014,-0.034585110916377504,0.11088302510048803,0.5206941861124217,0.9357088115597311,0.11489692264799174,0.23738022201835346,1920.7829836630847,66,12.802394039381339,1.7753932387106586,-2.2794370017480854,1.7608029963726208,15.081831041129425,-0.035623283397029276,0.09582608765990533,3.739645549882235,2.882153227633405,-0.22258374659889246,-0.13918941774894789,0.15430719736999676,-0.9404199412287351,-0.046338789388623965,-0.00293399902023669,2155.1016350760356,16,0,2003_1454_1323
2003,136,1458,81,1451,74,N,0,Wisconsin,Weber St,2003,3.213726283110918,1.8343367187991317,-12.039828145019253,1.818248632791777,15.253554428130172,-0.10713269659763042,-0.22495050495452212,0.2725429260276821,1.0061836415029282,-0.3373354492355875,-0.10355210410948104,0.3272753172518887,0.8030557447380622,-0.07541489874602691,-0.18880001133981275,1890.489532906708,14,3.9180377811822447,1.8487908328087956,-0.7760527757122369,1.8326546193328521,4.694090556894482,-0.07672494437920692,-0.07190959905923885,-0.5641175827491464,2.106601735467176,-0.31155298412257293,-0.004658593976795439,0.19094443325077612,2.550877228993459,-0.05078662369866426,-0.1379865316159909,1934.8067880533981,92,1,2003_1458_1451
2003,137,1104,62,1231,67,N,0,Alabama,Indiana,2003,4.224705361580422,1.8614555800124926,-6.929784630903676,1.8445764988016249,11.154489992484098,0.06515298887503815,0.03389449217010661,1.9389658690682239,1.413730766504559,-0.24821851881264864,-0.04770386030138766,-1.142592574460882,-1.0503838461367063,-0.08455718643838102,-0.13880081823082627,2523.5741519341495,33,4.489614209530843,1.763793579617212,-5.596411495697586,1.7497567532135017,10.08602570522843,0.0494648569493938,-0.03202411957578248,2.8605189703244225,1.5296396416953033,-0.2946493067340147,-0.20160800921568095,-1.528997395311103,-0.2248010227025399,-0.2024128010828525,-0.14246537232678777,2251.1777587914257,40,0,2003_1104_1231
2003,137,1120,65,1386,63,N,1,Auburn,St Joseph's PA,2003,3.833689995579501,1.806790819383593,-6.383931475682329,1.791468145633779,10.217621471261829,0.0055694150721627604,0.03933084346112758,0.30901931600371285,0.313756593645184,-0.15224814843750326,0.05501009346140558,1.3960265741083446,-0.5710828765858668,0.10020678121936216,0.08247873158019448,2453.3980480310347,39,2.0134603778471707,1.8371772308945187,-10.98427387435869,1.821089452769584,12.997734252205861,0.011618547160373402,0.03938959862544393,0.7062542136793554,1.906902897689152,-0.2430423163097177,-0.007908026028628737,-1.3779281839024498,-1.7331049303868302,-0.05109839510270222,0.009603174737832502,2089.237788527988,23,1,2003_1120_1386
2003,137,1122,64,1257,86,N,0,Austin Peay,Louisville,2003,-3.1625936746749104,1.927537232562192,-3.467933451688921,1.909549397509427,0.3053397770140105,-0.04563503944233285,-0.009150687635024987,0.9663411495540968,0.7384968472874407,-0.040547322226886486,-0.038789978034034174,-0.07428248603947905,-0.4965773435755698,-0.05399024841454822,0.021203991928812865,2453.1345751774784,159,15.349202848617383,1.8069408644575118,-2.4290628613534744,1.7916467725502114,17.778265709970857,0.13571233328659288,0.06304235729226643,2.12181732979937,3.7953224386193494,-0.26551959478341997,0.10865087170128851,-0.43088592545991333,-0.034858152390157764,0.0021953287101014046,-0.0488954490854182,2222.4238810273787,6,0,2003_1122_1257
2003,137,1139,47,1280,46,N,0,Butler,Mississippi St,2003,-0.6844851476077565,1.851400315373974,-8.029322509492728,1.8351755063201332,7.344837361884971,-0.2087013630868165,-0.1304946344406765,-2.314573029163068,0.8711496933329275,-0.41282023687297476,-0.17810019637547445,0.6112190134585308,1.8124367628787372,-0.10438506220879998,-0.18533280305929678,2414.134894496208,62,3.7989684982237284,1.8131955161563331,-11.76212523756742,1.7978195013028229,15.561093735791147,0.04070222359437228,-0.02526015427344557,2.142373507297126,0.6391886219425709,-0.18109776036149544,0.03895601169407356,0.5271144308476932,-0.8393337302918424,0.11268401375142742,0.12834027038812032,2192.2454879684683,12,1,2003_1139_1280
2003,137,1160,64,1277,79,N,0,Colorado,Michigan St,2003,7.917867865077098,1.7805342581027652,-3.1297360509285252,1.7659061016674347,11.047603916005624,0.10276251257568687,0.1524478628705329,4.480498727663732,0.5357545237993292,-0.10149392278304671,-0.15401049113398133,-0.47123173231611143,-1.2864550001416073,-0.13752559166498685,-0.054836041925422636,2349.3129600641264,34,1.056776377162028,1.7844476520801198,-11.128078524931825,1.7697809376065035,12.184854902093853,-0.16779260960371542,-0.07828039366985756,1.60338704058824,-0.4429926895799183,-0.20892671142630787,0.008278266031747203,-0.22694387336210833,-0.9022358334689854,-0.018782661962456176,-0.0799522979449007,2199.0582896599412,29,0,2003_1160_1277
